configuration_id,seed,n_blocks,message_length_bits,lambda_bits,cluster_pattern,cluster_sequence,executor_cluster_sequence,alice_message_pattern,bob_message_pattern,alice_message_bits,bob_message_bits,requested_initial_leader,derived_initial_leader,terminal_state,success,gamma_after_recovery,commitment_ciphertext_mask_link,block_algebra,C_A_hex,C_B_hex,ciphertext_A_formula,ciphertext_B_formula,all_block_message_relations_valid,last_chunk_a_bits,last_chunk_b_bits,true_last_chunk_accounting,maximum_information_lead,fairness_violation,joint_6n_state_constructed
fair_01890,2026083002,4,8,1,fixed_seed_random,phi1|phi1|phi2|phi1,phi1|phi1|phi2|phi1,alternating_00_11,fixed_seed_random,00110011,11011111,Alice,Alice,COMPLETED,True,True,True,"[{""M_A"": ""10"", ""M_B"": ""01"", ""label12"": ""00"", ""tilde_M_A"": ""10"", ""tilde_M_B"": ""10""}, {""M_A"": ""10"", ""M_B"": ""01"", ""label12"": ""00"", ""tilde_M_A"": ""01"", ""tilde_M_B"": ""00""}, {""M_A"": ""10"", ""M_B"": ""01"", ""label12"": ""01"", ""tilde_M_A"": ""10"", ""tilde_M_B"": ""10""}, {""M_A"": ""10"", ""M_B"": ""01"", ""label12"": ""00"", ""tilde_M_A"": ""01"", ""tilde_M_B"": ""10""}]",000000088f,00000008eb,C_A_fair=tilde_M_A XOR K_A_otp XOR R_A,C_B_fair=tilde_M_B XOR K_B_otp XOR R_B,True,1,1,True,1,False,False
fair_01891,2026083002,4,8,1,fixed_seed_random,phi1|phi1|phi2|phi1,phi1|phi1|phi2|phi1,alternating_00_11,fixed_seed_random,00110011,11011111,Bob,Bob,COMPLETED,True,True,True,"[{""M_A"": ""10"", ""M_B"": ""01"", ""label12"": ""00"", ""tilde_M_A"": ""10"", ""tilde_M_B"": ""10""}, {""M_A"": ""10"", ""M_B"": ""01"", ""label12"": ""00"", ""tilde_M_A"": ""01"", ""tilde_M_B"": ""00""}, {""M_A"": ""10"", ""M_B"": ""01"", ""label12"": ""01"", ""tilde_M_A"": ""10"", ""tilde_M_B"": ""10""}, {""M_A"": ""10"", ""M_B"": ""01"", ""label12"": ""00"", ""tilde_M_A"": ""01"", ""tilde_M_B"": ""10""}]",00000008aa,0000000861,C_A_fair=tilde_M_A XOR K_A_otp XOR R_A,C_B_fair=tilde_M_B XOR K_B_otp XOR R_B,True,1,1,True,1,False,False
fair_01892,2026083002,4,8,2,fixed_seed_random,phi1|phi1|phi2|phi1,phi1|phi1|phi2|phi1,alternating_00_11,fixed_seed_random,00110011,11011111,Alice,Alice,COMPLETED,True,True,True,"[{""M_A"": ""10"", ""M_B"": ""01"", ""label12"": ""00"", ""tilde_M_A"": ""10"", ""tilde_M_B"": ""10""}, {""M_A"": ""10"", ""M_B"": ""01"", ""label12"": ""00"", ""tilde_M_A"": ""01"", ""tilde_M_B"": ""00""}, {""M_A"": ""10"", ""M_B"": ""01"", ""label12"": ""01"", ""tilde_M_A"": ""10"", ""tilde_M_B"": ""10""}, {""M_A"": ""10"", ""M_B"": ""01"", ""label12"": ""00"", ""tilde_M_A"": ""01"", ""tilde_M_B"": ""10""}]",000000082e,00000008bc,C_A_fair=tilde_M_A XOR K_A_otp XOR R_A,C_B_fair=tilde_M_B XOR K_B_otp XOR R_B,True,2,2,True,2,False,False
fair_01893,2026083002,4,8,2,fixed_seed_random,phi1|phi1|phi2|phi1,phi1|phi1|phi2|phi1,alternating_00_11,fixed_seed_random,00110011,11011111,Bob,Bob,COMPLETED,True,True,True,"[{""M_A"": ""10"", ""M_B"": ""01"", ""label12"": ""00"", ""tilde_M_A"": ""10"", ""tilde_M_B"": ""10""}, {""M_A"": ""10"", ""M_B"": ""01"", ""label12"": ""00"", ""tilde_M_A"": ""01"", ""tilde_M_B"": ""00""}, {""M_A"": ""10"", ""M_B"": ""01"", ""label12"": ""01"", ""tilde_M_A"": ""10"", ""tilde_M_B"": ""10""}, {""M_A"": ""10"", ""M_B"": ""01"", ""label12"": ""00"", ""tilde_M_A"": ""01"", ""tilde_M_B"": ""10""}]",00000008c4,000000088a,C_A_fair=tilde_M_A XOR K_A_otp XOR R_A,C_B_fair=tilde_M_B XOR K_B_otp XOR R_B,True,2,2,True,2,False,False
fair_01894,2026083002,4,8,4,fixed_seed_random,phi1|phi1|phi2|phi1,phi1|phi1|phi2|phi1,alternating_00_11,fixed_seed_random,00110011,11011111,Alice,Alice,COMPLETED,True,True,True,"[{""M_A"": ""10"", ""M_B"": ""01"", ""label12"": ""00"", ""tilde_M_A"": ""10"", ""tilde_M_B"": ""10""}, {""M_A"": ""10"", ""M_B"": ""01"", ""label12"": ""00"", ""tilde_M_A"": ""01"", ""tilde_M_B"": ""00""}, {""M_A"": ""10"", ""M_B"": ""01"", ""label12"": ""01"", ""tilde_M_A"": ""10"", ""tilde_M_B"": ""10""}, {""M_A"": ""10"", ""M_B"": ""01"", ""label12"": ""00"", ""tilde_M_A"": ""01"", ""tilde_M_B"": ""10""}]",0000000804,000000081d,C_A_fair=tilde_M_A XOR K_A_otp XOR R_A,C_B_fair=tilde_M_B XOR K_B_otp XOR R_B,True,4,4,True,4,False,False
fair_01895,2026083002,4,8,4,fixed_seed_random,phi1|phi1|phi2|phi1,phi1|phi1|phi2|phi1,alternating_00_11,fixed_seed_random,00110011,11011111,Bob,Bob,COMPLETED,True,True,True,"[{""M_A"": ""10"", ""M_B"": ""01"", ""label12"": ""00"", ""tilde_M_A"": ""10"", ""tilde_M_B"": ""10""}, {""M_A"": ""10"", ""M_B"": ""01"", ""label12"": ""00"", ""tilde_M_A"": ""01"", ""tilde_M_B"": ""00""}, {""M_A"": ""10"", ""M_B"": ""01"", ""label12"": ""01"", ""tilde_M_A"": ""10"", ""tilde_M_B"": ""10""}, {""M_A"": ""10"", ""M_B"": ""01"", ""label12"": ""00"", ""tilde_M_A"": ""01"", ""tilde_M_B"": ""10""}]",00000008c8,00000008d3,C_A_fair=tilde_M_A XOR K_A_otp XOR R_A,C_B_fair=tilde_M_B XOR K_B_otp XOR R_B,True,4,4,True,4,False,False
fair_01896,2026083002,4,8,1,fixed_seed_random,phi1|phi1|phi2|phi1,phi1|phi1|phi2|phi1,fixed_seed_random,all_00,01011000,00000000,Alice,Alice,COMPLETED,True,True,True,"[{""M_A"": ""01"", ""M_B"": ""00"", ""label12"": ""00"", ""tilde_M_A"": ""00"", ""tilde_M_B"": ""00""}, {""M_A"": ""01"", ""M_B"": ""00"", ""label12"": ""00"", ""tilde_M_A"": ""00"", ""tilde_M_B"": ""00""}, {""M_A"": ""01"", ""M_B"": ""00"", ""label12"": ""01"", ""tilde_M_A"": ""11"", ""tilde_M_B"": ""00""}, {""M_A"": ""01"", ""M_B"": ""00"", ""label12"": ""00"", ""tilde_M_A"": ""01"", ""tilde_M_B"": ""00""}]",00000008f1,00000008e4,C_A_fair=tilde_M_A XOR K_A_otp XOR R_A,C_B_fair=tilde_M_B XOR K_B_otp XOR R_B,True,1,1,True,1,False,False
fair_01897,2026083002,4,8,1,fixed_seed_random,phi1|phi1|phi2|phi1,phi1|phi1|phi2|phi1,fixed_seed_random,all_00,01011000,00000000,Bob,Bob,COMPLETED,True,True,True,"[{""M_A"": ""01"", ""M_B"": ""00"", ""label12"": ""00"", ""tilde_M_A"": ""00"", ""tilde_M_B"": ""00""}, {""M_A"": ""01"", ""M_B"": ""00"", ""label12"": ""00"", ""tilde_M_A"": ""00"", ""tilde_M_B"": ""00""}, {""M_A"": ""01"", ""M_B"": ""00"", ""label12"": ""01"", ""tilde_M_A"": ""11"", ""tilde_M_B"": ""00""}, {""M_A"": ""01"", ""M_B"": ""00"", ""label12"": ""00"", ""tilde_M_A"": ""01"", ""tilde_M_B"": ""00""}]",0000000844,0000000891,C_A_fair=tilde_M_A XOR K_A_otp XOR R_A,C_B_fair=tilde_M_B XOR K_B_otp XOR R_B,True,1,1,True,1,False,False
fair_01898,2026083002,4,8,2,fixed_seed_random,phi1|phi1|phi2|phi1,phi1|phi1|phi2|phi1,fixed_seed_random,all_00,01011000,00000000,Alice,Alice,COMPLETED,True,True,True,"[{""M_A"": ""01"", ""M_B"": ""00"", ""label12"": ""00"", ""tilde_M_A"": ""00"", ""tilde_M_B"": ""00""}, {""M_A"": ""01"", ""M_B"": ""00"", ""label12"": ""00"", ""tilde_M_A"": ""00"", ""tilde_M_B"": ""00""}, {""M_A"": ""01"", ""M_B"": ""00"", ""label12"": ""01"", ""tilde_M_A"": ""11"", ""tilde_M_B"": ""00""}, {""M_A"": ""01"", ""M_B"": ""00"", ""label12"": ""00"", ""tilde_M_A"": ""01"", ""tilde_M_B"": ""00""}]",000000085d,000000086e,C_A_fair=tilde_M_A XOR K_A_otp XOR R_A,C_B_fair=tilde_M_B XOR K_B_otp XOR R_B,True,2,2,True,2,False,False
fair_01899,2026083002,4,8,2,fixed_seed_random,phi1|phi1|phi2|phi1,phi1|phi1|phi2|phi1,fixed_seed_random,all_00,01011000,00000000,Bob,Bob,COMPLETED,True,True,True,"[{""M_A"": ""01"", ""M_B"": ""00"", ""label12"": ""00"", ""tilde_M_A"": ""00"", ""tilde_M_B"": ""00""}, {""M_A"": ""01"", ""M_B"": ""00"", ""label12"": ""00"", ""tilde_M_A"": ""00"", ""tilde_M_B"": ""00""}, {""M_A"": ""01"", ""M_B"": ""00"", ""label12"": ""01"", ""tilde_M_A"": ""11"", ""tilde_M_B"": ""00""}, {""M_A"": ""01"", ""M_B"": ""00"", ""label12"": ""00"", ""tilde_M_A"": ""01"", ""tilde_M_B"": ""00""}]",0000000830,00000008f5,C_A_fair=tilde_M_A XOR K_A_otp XOR R_A,C_B_fair=tilde_M_B XOR K_B_otp XOR R_B,True,2,2,True,2,False,False
fair_01900,2026083002,4,8,4,fixed_seed_random,phi1|phi1|phi2|phi1,phi1|phi1|phi2|phi1,fixed_seed_random,all_00,01011000,00000000,Alice,Alice,COMPLETED,True,True,True,"[{""M_A"": ""01"", ""M_B"": ""00"", ""label12"": ""00"", ""tilde_M_A"": ""00"", ""tilde_M_B"": ""00""}, {""M_A"": ""01"", ""M_B"": ""00"", ""label12"": ""00"", ""tilde_M_A"": ""00"", ""tilde_M_B"": ""00""}, {""M_A"": ""01"", ""M_B"": ""00"", ""label12"": ""01"", ""tilde_M_A"": ""11"", ""tilde_M_B"": ""00""}, {""M_A"": ""01"", ""M_B"": ""00"", ""label12"": ""00"", ""tilde_M_A"": ""01"", ""tilde_M_B"": ""00""}]",0000000839,00000008ab,C_A_fair=tilde_M_A XOR K_A_otp XOR R_A,C_B_fair=tilde_M_B XOR K_B_otp XOR R_B,True,4,4,True,4,False,False
fair_01901,2026083002,4,8,4,fixed_seed_random,phi1|phi1|phi2|phi1,phi1|phi1|phi2|phi1,fixed_seed_random,all_00,01011000,00000000,Bob,Bob,COMPLETED,True,True,True,"[{""M_A"": ""01"", ""M_B"": ""00"", ""label12"": ""00"", ""tilde_M_A"": ""00"", ""tilde_M_B"": ""00""}, {""M_A"": ""01"", ""M_B"": ""00"", ""label12"": ""00"", ""tilde_M_A"": ""00"", ""tilde_M_B"": ""00""}, {""M_A"": ""01"", ""M_B"": ""00"", ""label12"": ""01"", ""tilde_M_A"": ""11"", ""tilde_M_B"": ""00""}, {""M_A"": ""01"", ""M_B"": ""00"", ""label12"": ""00"", ""tilde_M_A"": ""01"", ""tilde_M_B"": ""00""}]",00000008ac,00000008da,C_A_fair=tilde_M_A XOR K_A_otp XOR R_A,C_B_fair=tilde_M_B XOR K_B_otp XOR R_B,True,4,4,True,4,False,False
fair_01902,2026083002,4,8,1,fixed_seed_random,phi1|phi1|phi2|phi1,phi1|phi1|phi2|phi1,fixed_seed_random,all_11,01011000,11111111,Alice,Alice,COMPLETED,True,True,True,"[{""M_A"": ""10"", ""M_B"": ""01"", ""label12"": ""00"", ""tilde_M_A"": ""11"", ""tilde_M_B"": ""10""}, {""M_A"": ""10"", ""M_B"": ""01"", ""label12"": ""00"", ""tilde_M_A"": ""11"", ""tilde_M_B"": ""10""}, {""M_A"": ""10"", ""M_B"": ""01"", ""label12"": ""01"", ""tilde_M_A"": ""00"", ""tilde_M_B"": ""10""}, {""M_A"": ""10"", ""M_B"": ""01"", ""label12"": ""00"", ""tilde_M_A"": ""10"", ""tilde_M_B"": ""10""}]",000000089d,00000008ef,C_A_fair=tilde_M_A XOR K_A_otp XOR R_A,C_B_fair=tilde_M_B XOR K_B_otp XOR R_B,True,1,1,True,1,False,False
fair_01903,2026083002,4,8,1,fixed_seed_random,phi1|phi1|phi2|phi1,phi1|phi1|phi2|phi1,fixed_seed_random,all_11,01011000,11111111,Bob,Bob,COMPLETED,True,True,True,"[{""M_A"": ""10"", ""M_B"": ""01"", ""label12"": ""00"", ""tilde_M_A"": ""11"", ""tilde_M_B"": ""10""}, {""M_A"": ""10"", ""M_B"": ""01"", ""label12"": ""00"", ""tilde_M_A"": ""11"", ""tilde_M_B"": ""10""}, {""M_A"": ""10"", ""M_B"": ""01"", ""label12"": ""01"", ""tilde_M_A"": ""00"", ""tilde_M_B"": ""10""}, {""M_A"": ""10"", ""M_B"": ""01"", ""label12"": ""00"", ""tilde_M_A"": ""10"", ""tilde_M_B"": ""10""}]",000000083d,0000000840,C_A_fair=tilde_M_A XOR K_A_otp XOR R_A,C_B_fair=tilde_M_B XOR K_B_otp XOR R_B,True,1,1,True,1,False,False
fair_01904,2026083002,4,8,2,fixed_seed_random,phi1|phi1|phi2|phi1,phi1|phi1|phi2|phi1,fixed_seed_random,all_11,01011000,11111111,Alice,Alice,COMPLETED,True,True,True,"[{""M_A"": ""10"", ""M_B"": ""01"", ""label12"": ""00"", ""tilde_M_A"": ""11"", ""tilde_M_B"": ""10""}, {""M_A"": ""10"", ""M_B"": ""01"", ""label12"": ""00"", ""tilde_M_A"": ""11"", ""tilde_M_B"": ""10""}, {""M_A"": ""10"", ""M_B"": ""01"", ""label12"": ""01"", ""tilde_M_A"": ""00"", ""tilde_M_B"": ""10""}, {""M_A"": ""10"", ""M_B"": ""01"", ""label12"": ""00"", ""tilde_M_A"": ""10"", ""tilde_M_B"": ""10""}]",0000000852,000000082b,C_A_fair=tilde_M_A XOR K_A_otp XOR R_A,C_B_fair=tilde_M_B XOR K_B_otp XOR R_B,True,2,2,True,2,False,False
fair_01905,2026083002,4,8,2,fixed_seed_random,phi1|phi1|phi2|phi1,phi1|phi1|phi2|phi1,fixed_seed_random,all_11,01011000,11111111,Bob,Bob,COMPLETED,True,True,True,"[{""M_A"": ""10"", ""M_B"": ""01"", ""label12"": ""00"", ""tilde_M_A"": ""11"", ""tilde_M_B"": ""10""}, {""M_A"": ""10"", ""M_B"": ""01"", ""label12"": ""00"", ""tilde_M_A"": ""11"", ""tilde_M_B"": ""10""}, {""M_A"": ""10"", ""M_B"": ""01"", ""label12"": ""01"", ""tilde_M_A"": ""00"", ""tilde_M_B"": ""10""}, {""M_A"": ""10"", ""M_B"": ""01"", ""label12"": ""00"", ""tilde_M_A"": ""10"", ""tilde_M_B"": ""10""}]",000000089e,00000008ed,C_A_fair=tilde_M_A XOR K_A_otp XOR R_A,C_B_fair=tilde_M_B XOR K_B_otp XOR R_B,True,2,2,True,2,False,False
fair_01906,2026083002,4,8,4,fixed_seed_random,phi1|phi1|phi2|phi1,phi1|phi1|phi2|phi1,fixed_seed_random,all_11,01011000,11111111,Alice,Alice,COMPLETED,True,True,True,"[{""M_A"": ""10"", ""M_B"": ""01"", ""label12"": ""00"", ""tilde_M_A"": ""11"", ""tilde_M_B"": ""10""}, {""M_A"": ""10"", ""M_B"": ""01"", ""label12"": ""00"", ""tilde_M_A"": ""11"", ""tilde_M_B"": ""10""}, {""M_A"": ""10"", ""M_B"": ""01"", ""label12"": ""01"", ""tilde_M_A"": ""00"", ""tilde_M_B"": ""10""}, {""M_A"": ""10"", ""M_B"": ""01"", ""label12"": ""00"", ""tilde_M_A"": ""10"", ""tilde_M_B"": ""10""}]",00000008fc,00000008f9,C_A_fair=tilde_M_A XOR K_A_otp XOR R_A,C_B_fair=tilde_M_B XOR K_B_otp XOR R_B,True,4,4,True,4,False,False
fair_01907,2026083002,4,8,4,fixed_seed_random,phi1|phi1|phi2|phi1,phi1|phi1|phi2|phi1,fixed_seed_random,all_11,01011000,11111111,Bob,Bob,COMPLETED,True,True,True,"[{""M_A"": ""10"", ""M_B"": ""01"", ""label12"": ""00"", ""tilde_M_A"": ""11"", ""tilde_M_B"": ""10""}, {""M_A"": ""10"", ""M_B"": ""01"", ""label12"": ""00"", ""tilde_M_A"": ""11"", ""tilde_M_B"": ""10""}, {""M_A"": ""10"", ""M_B"": ""01"", ""label12"": ""01"", ""tilde_M_A"": ""00"", ""tilde_M_B"": ""10""}, {""M_A"": ""10"", ""M_B"": ""01"", ""label12"": ""00"", ""tilde_M_A"": ""10"", ""tilde_M_B"": ""10""}]",00000008b5,0000000858,C_A_fair=tilde_M_A XOR K_A_otp XOR R_A,C_B_fair=tilde_M_B XOR K_B_otp XOR R_B,True,4,4,True,4,False,False
fair_01908,2026083002,4,8,1,fixed_seed_random,phi1|phi1|phi2|phi1,phi1|phi1|phi2|phi1,fixed_seed_random,alternating_00_11,01011000,00110011,Alice,Alice,COMPLETED,True,True,True,"[{""M_A"": ""01"", ""M_B"": ""00"", ""label12"": ""00"", ""tilde_M_A"": ""00"", ""tilde_M_B"": ""00""}, {""M_A"": ""10"", ""M_B"": ""01"", ""label12"": ""00"", ""tilde_M_A"": ""11"", ""tilde_M_B"": ""10""}, {""M_A"": ""01"", ""M_B"": ""00"", ""label12"": ""01"", ""tilde_M_A"": ""11"", ""tilde_M_B"": ""00""}, {""M_A"": ""10"", ""M_B"": ""01"", ""label12"": ""00"", ""tilde_M_A"": ""10"", ""tilde_M_B"": ""10""}]",00000008b6,000000081e,C_A_fair=tilde_M_A XOR K_A_otp XOR R_A,C_B_fair=tilde_M_B XOR K_B_otp XOR R_B,True,1,1,True,1,False,False
fair_01909,2026083002,4,8,1,fixed_seed_random,phi1|phi1|phi2|phi1,phi1|phi1|phi2|phi1,fixed_seed_random,alternating_00_11,01011000,00110011,Bob,Bob,COMPLETED,True,True,True,"[{""M_A"": ""01"", ""M_B"": ""00"", ""label12"": ""00"", ""tilde_M_A"": ""00"", ""tilde_M_B"": ""00""}, {""M_A"": ""10"", ""M_B"": ""01"", ""label12"": ""00"", ""tilde_M_A"": ""11"", ""tilde_M_B"": ""10""}, {""M_A"": ""01"", ""M_B"": ""00"", ""label12"": ""01"", ""tilde_M_A"": ""11"", ""tilde_M_B"": ""00""}, {""M_A"": ""10"", ""M_B"": ""01"", ""label12"": ""00"", ""tilde_M_A"": ""10"", ""tilde_M_B"": ""10""}]",000000088a,0000000854,C_A_fair=tilde_M_A XOR K_A_otp XOR R_A,C_B_fair=tilde_M_B XOR K_B_otp XOR R_B,True,1,1,True,1,False,False
fair_01910,2026083002,4,8,2,fixed_seed_random,phi1|phi1|phi2|phi1,phi1|phi1|phi2|phi1,fixed_seed_random,alternating_00_11,01011000,00110011,Alice,Alice,COMPLETED,True,True,True,"[{""M_A"": ""01"", ""M_B"": ""00"", ""label12"": ""00"", ""tilde_M_A"": ""00"", ""tilde_M_B"": ""00""}, {""M_A"": ""10"", ""M_B"": ""01"", ""label12"": ""00"", ""tilde_M_A"": ""11"", ""tilde_M_B"": ""10""}, {""M_A"": ""01"", ""M_B"": ""00"", ""label12"": ""01"", ""tilde_M_A"": ""11"", ""tilde_M_B"": ""00""}, {""M_A"": ""10"", ""M_B"": ""01"", ""label12"": ""00"", ""tilde_M_A"": ""10"", ""tilde_M_B"": ""10""}]",00000008fa,0000000804,C_A_fair=tilde_M_A XOR K_A_otp XOR R_A,C_B_fair=tilde_M_B XOR K_B_otp XOR R_B,True,2,2,True,2,False,False
fair_01911,2026083002,4,8,2,fixed_seed_random,phi1|phi1|phi2|phi1,phi1|phi1|phi2|phi1,fixed_seed_random,alternating_00_11,01011000,00110011,Bob,Bob,COMPLETED,True,True,True,"[{""M_A"": ""01"", ""M_B"": ""00"", ""label12"": ""00"", ""tilde_M_A"": ""00"", ""tilde_M_B"": ""00""}, {""M_A"": ""10"", ""M_B"": ""01"", ""label12"": ""00"", ""tilde_M_A"": ""11"", ""tilde_M_B"": ""10""}, {""M_A"": ""01"", ""M_B"": ""00"", ""label12"": ""01"", ""tilde_M_A"": ""11"", ""tilde_M_B"": ""00""}, {""M_A"": ""10"", ""M_B"": ""01"", ""label12"": ""00"", ""tilde_M_A"": ""10"", ""tilde_M_B"": ""10""}]",0000000819,0000000807,C_A_fair=tilde_M_A XOR K_A_otp XOR R_A,C_B_fair=tilde_M_B XOR K_B_otp XOR R_B,True,2,2,True,2,False,False
fair_01912,2026083002,4,8,4,fixed_seed_random,phi1|phi1|phi2|phi1,phi1|phi1|phi2|phi1,fixed_seed_random,alternating_00_11,01011000,00110011,Alice,Alice,COMPLETED,True,True,True,"[{""M_A"": ""01"", ""M_B"": ""00"", ""label12"": ""00"", ""tilde_M_A"": ""00"", ""tilde_M_B"": ""00""}, {""M_A"": ""10"", ""M_B"": ""01"", ""label12"": ""00"", ""tilde_M_A"": ""11"", ""tilde_M_B"": ""10""}, {""M_A"": ""01"", ""M_B"": ""00"", ""label12"": ""01"", ""tilde_M_A"": ""11"", ""tilde_M_B"": ""00""}, {""M_A"": ""10"", ""M_B"": ""01"", ""label12"": ""00"", ""tilde_M_A"": ""10"", ""tilde_M_B"": ""10""}]",0000000868,00000008e1,C_A_fair=tilde_M_A XOR K_A_otp XOR R_A,C_B_fair=tilde_M_B XOR K_B_otp XOR R_B,True,4,4,True,4,False,False
fair_01913,2026083002,4,8,4,fixed_seed_random,phi1|phi1|phi2|phi1,phi1|phi1|phi2|phi1,fixed_seed_random,alternating_00_11,01011000,00110011,Bob,Bob,COMPLETED,True,True,True,"[{""M_A"": ""01"", ""M_B"": ""00"", ""label12"": ""00"", ""tilde_M_A"": ""00"", ""tilde_M_B"": ""00""}, {""M_A"": ""10"", ""M_B"": ""01"", ""label12"": ""00"", ""tilde_M_A"": ""11"", ""tilde_M_B"": ""10""}, {""M_A"": ""01"", ""M_B"": ""00"", ""label12"": ""01"", ""tilde_M_A"": ""11"", ""tilde_M_B"": ""00""}, {""M_A"": ""10"", ""M_B"": ""01"", ""label12"": ""00"", ""tilde_M_A"": ""10"", ""tilde_M_B"": ""10""}]",00000008d9,0000000819,C_A_fair=tilde_M_A XOR K_A_otp XOR R_A,C_B_fair=tilde_M_B XOR K_B_otp XOR R_B,True,4,4,True,4,False,False
fair_01914,2026083002,4,8,1,fixed_seed_random,phi1|phi1|phi2|phi1,phi1|phi1|phi2|phi1,fixed_seed_random,fixed_seed_random,01011000,11011111,Alice,Alice,COMPLETED,True,True,True,"[{""M_A"": ""10"", ""M_B"": ""01"", ""label12"": ""00"", ""tilde_M_A"": ""11"", ""tilde_M_B"": ""10""}, {""M_A"": ""10"", ""M_B"": ""01"", ""label12"": ""00"", ""tilde_M_A"": ""11"", ""tilde_M_B"": ""00""}, {""M_A"": ""10"", ""M_B"": ""01"", ""label12"": ""01"", ""tilde_M_A"": ""00"", ""tilde_M_B"": ""10""}, {""M_A"": ""10"", ""M_B"": ""01"", ""label12"": ""00"", ""tilde_M_A"": ""10"", ""tilde_M_B"": ""10""}]",00000008ae,000000088d,C_A_fair=tilde_M_A XOR K_A_otp XOR R_A,C_B_fair=tilde_M_B XOR K_B_otp XOR R_B,True,1,1,True,1,False,False
fair_01915,2026083002,4,8,1,fixed_seed_random,phi1|phi1|phi2|phi1,phi1|phi1|phi2|phi1,fixed_seed_random,fixed_seed_random,01011000,11011111,Bob,Bob,COMPLETED,True,True,True,"[{""M_A"": ""10"", ""M_B"": ""01"", ""label12"": ""00"", ""tilde_M_A"": ""11"", ""tilde_M_B"": ""10""}, {""M_A"": ""10"", ""M_B"": ""01"", ""label12"": ""00"", ""tilde_M_A"": ""11"", ""tilde_M_B"": ""00""}, {""M_A"": ""10"", ""M_B"": ""01"", ""label12"": ""01"", ""tilde_M_A"": ""00"", ""tilde_M_B"": ""10""}, {""M_A"": ""10"", ""M_B"": ""01"", ""label12"": ""00"", ""tilde_M_A"": ""10"", ""tilde_M_B"": ""10""}]",00000008f8,00000008be,C_A_fair=tilde_M_A XOR K_A_otp XOR R_A,C_B_fair=tilde_M_B XOR K_B_otp XOR R_B,True,1,1,True,1,False,False
fair_01916,2026083002,4,8,2,fixed_seed_random,phi1|phi1|phi2|phi1,phi1|phi1|phi2|phi1,fixed_seed_random,fixed_seed_random,01011000,11011111,Alice,Alice,COMPLETED,True,True,True,"[{""M_A"": ""10"", ""M_B"": ""01"", ""label12"": ""00"", ""tilde_M_A"": ""11"", ""tilde_M_B"": ""10""}, {""M_A"": ""10"", ""M_B"": ""01"", ""label12"": ""00"", ""tilde_M_A"": ""11"", ""tilde_M_B"": ""00""}, {""M_A"": ""10"", ""M_B"": ""01"", ""label12"": ""01"", ""tilde_M_A"": ""00"", ""tilde_M_B"": ""10""}, {""M_A"": ""10"", ""M_B"": ""01"", ""label12"": ""00"", ""tilde_M_A"": ""10"", ""tilde_M_B"": ""10""}]",000000084f,0000000899,C_A_fair=tilde_M_A XOR K_A_otp XOR R_A,C_B_fair=tilde_M_B XOR K_B_otp XOR R_B,True,2,2,True,2,False,False
fair_01917,2026083002,4,8,2,fixed_seed_random,phi1|phi1|phi2|phi1,phi1|phi1|phi2|phi1,fixed_seed_random,fixed_seed_random,01011000,11011111,Bob,Bob,COMPLETED,True,True,True,"[{""M_A"": ""10"", ""M_B"": ""01"", ""label12"": ""00"", ""tilde_M_A"": ""11"", ""tilde_M_B"": ""10""}, {""M_A"": ""10"", ""M_B"": ""01"", ""label12"": ""00"", ""tilde_M_A"": ""11"", ""tilde_M_B"": ""00""}, {""M_A"": ""10"", ""M_B"": ""01"", ""label12"": ""01"", ""tilde_M_A"": ""00"", ""tilde_M_B"": ""10""}, {""M_A"": ""10"", ""M_B"": ""01"", ""label12"": ""00"", ""tilde_M_A"": ""10"", ""tilde_M_B"": ""10""}]",00000008e3,00000008c7,C_A_fair=tilde_M_A XOR K_A_otp XOR R_A,C_B_fair=tilde_M_B XOR K_B_otp XOR R_B,True,2,2,True,2,False,False
fair_01918,2026083002,4,8,4,fixed_seed_random,phi1|phi1|phi2|phi1,phi1|phi1|phi2|phi1,fixed_seed_random,fixed_seed_random,01011000,11011111,Alice,Alice,COMPLETED,True,True,True,"[{""M_A"": ""10"", ""M_B"": ""01"", ""label12"": ""00"", ""tilde_M_A"": ""11"", ""tilde_M_B"": ""10""}, {""M_A"": ""10"", ""M_B"": ""01"", ""label12"": ""00"", ""tilde_M_A"": ""11"", ""tilde_M_B"": ""00""}, {""M_A"": ""10"", ""M_B"": ""01"", ""label12"": ""01"", ""tilde_M_A"": ""00"", ""tilde_M_B"": ""10""}, {""M_A"": ""10"", ""M_B"": ""01"", ""label12"": ""00"", ""tilde_M_A"": ""10"", ""tilde_M_B"": ""10""}]",00000008ac,0000000803,C_A_fair=tilde_M_A XOR K_A_otp XOR R_A,C_B_fair=tilde_M_B XOR K_B_otp XOR R_B,True,4,4,True,4,False,False
